date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
18-Mar-18,40500,45138,41561,19573,2179,148951,657,0,33,0,185,875
3-Oct-17,45680,45791,33527,17390,2516,144904,482,54,0,200,123,859
5-Aug-17,50194,41927,37892,18674,2567,151254,1652,118,166,310,145,2392
25-Mar-18,40034,45577,44772,20783,2321,153487,976,44,0,77,100,1198
7-May-17,48073,45488,36183,17613,2125,149481,602,53,0,0,277,932
28-Mar-18,41838,46711,45420,20598,2390,156957,1935,46,0,0,62,2043
1-Dec-17,40951,45932,36269,16821,2361,142334,783,173,0,0,66,1022
15-Nov-17,40453,46909,38583,17581,2335,145861,515,0,75,160,56,806
3-Feb-18,43679,45007,40794,18292,2419,150191,945,45,99,0,65,1154
21-Apr-17,48518,48386,38567,19079,2249,156799,555,96,0,183,121,955
17-Jan-18,44671,46100,37510,18402,2377,149060,546,46,0,0,49,640
23-Sep-17,46032,43678,38974,20070,2514,151268,528,10,25,200,184,948
18-Nov-17,40159,47443,39874,17655,2388,147519,802,23,0,270,71,1166
18-Aug-17,55452,45148,37710,19531,2427,160269,2360,414,30,17,275,3096
23-Oct-17,42060,40289,35707,19592,2198,139846,1107,39,0,240,157,1543
17-May-17,48880,47119,38934,18134,2354,155421,1243,70,0,250,119,1681
3-Jun-17,47676,43586,38544,18265,2382,150452,1166,118,0,0,117,1401
15-Aug-17,52639,41068,36509,18206,2093,150515,1674,682,860,0,479,3695
8-Nov-17,40313,47736,36162,18056,2379,144646,2128,45,1400,950,70,4593
25-Jul-17,48048,37406,39003,17709,2437,144603,1892,59,15,8,149,2123
5-Nov-17,41984,45226,36111,17706,2276,143303,1248,0,0,0,215,1463
3-Mar-18,34911,35955,41786,17448,2184,132284,521,0,83,0,60,663
11-Dec-17,39351,43439,34858,17156,2157,136961,824,0,0,94,49,967
28-Jul-17,50555,37305,39100,18273,2341,147574,1928,118,0,770,282,3097
28-Sep-17,49149,46516,37283,20250,2649,155846,1358,224,20,0,103,1705
7-Dec-17,40395,43570,36988,17576,2401,140929,706,0,0,50,44,800
13-Nov-17,38658,44934,34685,16755,2246,137277,477,22,0,237,109,845
8-Feb-18,42738,44404,39661,18869,2418,148090,535,55,99,0,48,737
25-Sep-17,46461,44012,38482,20757,2592,152304,509,0,0,0,103,612
11-Jan-18,44562,45248,39799,18282,2411,150302,560,45,0,150,17,772
13-Jun-17,48639,41783,35389,17778,2227,145816,1821,40,0,100,169,2130
15-Jun-17,47440,40445,36208,18464,2337,144894,446,0,0,20,126,592
23-Mar-18,40332,45330,44780,20660,2411,153513,835,44,215,0,68,1162
1-May-17,43354,43136,36145,16518,2282,141435,986,86,0,100,31,1203
3-Aug-17,48454,40866,38533,18510,2523,148886,1032,75,0,25,154,1286
18-Jun-17,49906,42894,35867,18246,2321,149234,514,103,14,0,140,772
26-Mar-18,38077,42743,42101,18161,2285,143366,744,31,116,0,66,957
1-Jan-18,41700,42607,37748,16460,2238,140753,1003,10,0,0,43,1056
23-Jul-17,51019,37079,38495,18655,2427,147675,1003,58,0,0,172,1233
15-Feb-18,41334,42883,41673,18274,2308,146472,521,21,0,0,83,625
18-Feb-18,41276,43595,42665,18522,2373,148431,704,21,0,0,57,782
3-Nov-17,41662,46353,37745,17330,2356,145446,1378,127,775,0,96,2376
17-Dec-17,43657,45732,38637,17629,2399,148055,505,11,0,0,62,578
25-Oct-17,42680,44248,38549,19987,2501,147965,1809,22,0,0,112,1943
8-Jun-17,46923,42304,35033,18850,2482,145592,640,30,28,20,148,866
13-Aug-17,53431,42808,37004,18240,2247,153730,1462,0,30,0,259,1751
28-Oct-17,42371,45374,38116,19496,2460,147816,1211,79,30,0,60,1380
11-May-17,46923,46422,36112,19022,2358,150837,642,35,0,0,110,787
5-Jun-17,47532,41753,35494,19655,2288,146722,923,112,0,200,91,1325
17-Oct-17,46039,46707,36168,20685,2651,152251,1917,90,0,0,144,2151
15-Oct-17,46311,46624,36513,20862,2656,152967,1226,286,0,0,124,1636
21-May-17,48255,45882,36911,18017,2415,151481,1054,57,0,0,127,1237
9-Feb-18,42879,45047,41017,18643,2371,149957,981,55,-215,0,58,879
18-Oct-17,49082,46462,35970,20523,2711,154748,649,57,0,0,66,772
23-Aug-17,53110,41546,37828,20004,2452,154941,1724,43,91,0,153,2010
5-Sep-17,47551,43465,36144,19772,2544,149476,3961,456,0,800,119,5336
24-Jan-18,39444,45345,40865,18211,2414,146279,555,0,0,0,46,601
25-Feb-18,40615,44766,41827,18943,2396,148547,716,33,0,0,64,812
13-Jul-17,48620,41328,36435,17811,2436,146631,928,63,0,0,148,1139
31-Jan-18,42976,45131,39767,17476,2359,147708,527,199,0,300,73,1099
27-Dec-17,45360,46320,38436,16837,2364,149317,678,0,50,158,35,921
8-Sep-17,51821,44458,36199,19845,2588,154911,1394,767,0,0,155,2316
28-Feb-18,41473,45826,43244,19392,2328,152262,521,45,0,0,67,632
24-Apr-17,42947,45084,36729,16060,2139,142959,457,34,0,0,70,561
31-May-17,46515,44394,37304,17635,1877,147724,1849,43,0,0,472,2364
13-Mar-18,40709,45740,44085,19507,2384,152425,1695,68,0,0,68,1830
25-Jun-17,52429,41360,34535,17927,2453,148705,953,111,0,300,94,1457
14-May-17,49588,46070,37623,16956,2404,152641,858,68,0,0,95,1021
5-Oct-17,47662,47792,37016,19670,2623,154762,3858,940,0,565,129,5491
28-Jun-17,51731,39622,34405,18588,2442,146788,1670,68,0,0,133,1872
23-Nov-17,40119,47305,38857,16553,2323,145157,1194,12,0,0,90,1296
18-Sep-17,51965,40248,31274,17790,2062,143339,1848,0,0,0,448,2296
17-Apr-17,42883,46543,35766,18874,2106,146171,449,23,0,150,87,709
3-Jul-17,44006,35352,34301,17468,2343,133470,597,112,82,230,123,1143
15-Sep-17,52522,43991,38855,20108,2446,157922,4206,709,25,300,231,5470
21-Jan-18,43404,46593,39299,18793,2410,150499,510,22,0,0,38,571
6-Oct-17,48825,47205,36735,19855,2671,155291,2942,1197,10,488,116,4753
30-Aug-17,49500,38070,36947,19638,2571,146726,1749,0,0,150,121,2020
26-Jun-17,50664,36410,31958,17054,2332,138418,1026,148,0,250,92,1516
22-Jan-18,40756,42977,36768,17695,2302,140499,520,0,0,0,51,571
14-Apr-17,45004,48066,38997,20100,2249,154416,873,60,0,400,195,1528
16-Sep-17,53105,43159,37729,20283,2522,156798,3234,736,91,0,205,4266
19-Apr-17,45689,49060,39584,20063,2318,156713,466,135,0,0,83,685
20-Nov-17,37487,44697,35429,17144,2317,137074,550,0,0,400,72,1022
22-May-17,38015,43525,35731,18214,2361,137845,472,22,43,0,44,581
20-Aug-17,54165,43910,34534,19212,2555,154376,1123,32,0,200,183,1538
16-Oct-17,45320,45166,33545,20046,2432,146509,1291,43,0,912,187,2433
23-Apr-17,44866,47731,39182,18652,2127,152558,479,0,0,200,90,769
24-Dec-17,43398,45955,38504,17207,2369,147433,532,23,0,0,43,597
30-Nov-17,41780,45848,38218,16853,2405,145104,876,23,0,0,52,951
9-Apr-17,41960,47368,39514,19254,2195,150292,462,36,0,0,136,634
26-Mar-18,38077,42743,42101,18161,2285,143366,744,31,116,0,66,957
29-Dec-17,44779,45357,38175,16785,2385,147481,887,11,33,0,72,1003
6-Sep-17,49734,40624,36758,20386,2526,150028,1526,53,0,580,172,2330
10-Jul-17,52800,39029,33752,18153,2346,146080,664,16,0,0,118,798
26-Feb-18,38540,42612,40469,18501,2301,142423,581,0,0,0,68,649
3-Apr-17,36968,44889,36051,18326,1917,138151,846,45,0,0,297,1188
14-Dec-17,41943,45862,38533,17176,2346,145860,1149,80,0,0,75,1304
2-Jan-18,44061,42946,38250,17012,2240,144510,507,11,0,0,45,563
16-Feb-18,42256,43496,42486,17819,2379,148436,521,32,0,0,43,595
20-Jul-17,51531,38817,35850,18641,2410,147249,3109,168,0,0,163,3440
4-Apr-17,43870,47394,38998,18641,1898,150801,1218,24,25,0,371,1638
5-Mar-18,36261,42498,40102,18618,2208,139688,479,21,231,93,79,903
19-Dec-17,43214,47163,38397,17292,2374,148439,811,11,83,59,54,1018
8-Aug-17,48680,37041,37752,18999,2523,144995,771,69,0,400,161,1401
29-Jun-17,43813,38709,36053,18417,2467,139459,996,29,0,0,137,1162
10-Aug-17,50428,42059,35289,19956,2479,150211,2604,396,335,207,157,3699
12-May-17,48816,45618,37418,15847,2454,150153,558,67,0,0,65,690
6-Jun-17,49938,42633,36309,17213,2371,148463,2202,20,29,0,128,2379
30-Mar-18,41088,46237,45923,20666,2099,156012,1105,34,0,0,313,1452
26-Oct-17,44163,45151,38214,19924,2532,149983,1203,186,0,250,79,1718
26-Sep-17,49107,46286,37231,20703,2665,155991,1215,0,0,0,90,1305
9-Dec-17,41021,45542,38076,17325,2395,144359,756,0,99,0,52,907
30-Jul-17,51054,39183,37621,19575,2510,149943,2237,787,0,170,159,3353
6-Feb-18,43539,44473,40384,18713,2412,149522,641,22,0,0,58,721
12-Jan-18,44450,46697,40357,18783,2423,152710,526,23,0,646,26,1221
4-Dec-17,38701,43723,32938,16408,2251,134021,806,11,0,0,65,882
10-Nov-17,41038,48018,38213,17734,2428,147431,1760,35,0,0,61,1856
29-Apr-17,45084,46337,39022,20628,1497,152568,521,223,0,0,934,1678
5-Feb-18,40247,42018,37122,17812,2298,139497,606,0,66,162,38,872
20-Mar-18,41630,45323,41413,20375,2268,151009,573,89,0,0,75,737
16-Jun-17,51433,42179,35738,17518,2491,149359,2059,195,0,45,110,2409
2-May-17,45219,44304,33596,15516,2293,140929,793,22,0,0,88,903
21-Aug-17,51920,38886,33149,19175,2413,145543,981,39,0,235,157,1412
7-Apr-17,42191,46474,38098,19363,2217,148343,702,58,0,400,72,1232
23-May-17,45780,45899,36991,18680,2458,149808,1071,139,0,0,99,1308
1-Mar-18,42449,45860,43517,19128,2373,153327,521,34,0,0,54,609
27-May-17,46247,47059,36692,16953,2409,149360,480,0,0,0,116,596
8-Apr-17,43743,45378,39971,18227,2243,149562,485,23,0,0,103,611
25-Dec-17,42406,44182,34818,16633,2263,140302,616,11,0,0,69,696
5-Apr-17,42460,46983,38290,19022,2028,148784,466,36,0,0,225,727
27-Feb-18,41029,45131,43055,18920,2356,150491,521,33,150,0,84,788
11-Jul-17,52800,41543,37413,18435,2278,152469,1332,44,0,100,244,1720
7-Sep-17,50382,44292,36301,19967,2587,153529,1569,114,1150,0,139,2972
28-Dec-17,45195,45940,38359,17268,2405,149168,837,11,0,98,57,1003
7-Oct-17,48275,45898,36882,19903,2624,153582,4301,1192,125,470,125,6212
11-Mar-18,40363,45895,43219,19437,2214,151129,2731,90,182,145,43,3191
17-Sep-17,53857,42747,36323,20075,2619,155621,1978,676,0,300,170,3123
1-Jul-17,42273,38011,36553,19327,2408,138572,554,97,0,8,207,866
15-Apr-17,43028,48820,37611,19858,2304,151620,393,35,0,200,57,685
23-Jan-18,43349,45175,40146,18164,2360,149194,515,11,0,0,45,571
21-Nov-17,40538,46787,38560,17623,2407,145915,492,23,0,600,81,1196
16-Sep-17,53105,43159,37729,20283,2522,156798,3234,736,91,0,205,4266
18-Apr-17,46943,48734,39252,20077,2246,157252,586,122,0,150,98,955
13-Jan-18,45110,46585,40476,18266,2409,152846,555,67,0,0,62,684
25-Apr-17,46134,48208,40706,19244,2236,156527,473,48,0,0,111,631
7-Feb-18,42501,44818,41134,18900,2399,149752,662,89,0,0,32,783
31-Jul-17,45674,38057,35839,18606,2460,140635,1703,111,0,200,117,2131
8-Dec-17,41423,44966,37525,17364,2382,143660,858,11,99,0,53,1021
27-Sep-17,48903,47168,38228,21034,2674,158007,1481,326,0,0,136,1943
28-Apr-17,44023,47417,38451,19619,2154,151664,1586,106,0,150,235,2077
11-Nov-17,40598,47177,38187,17952,2403,146318,1289,11,15,0,71,1387
5-Dec-17,41439,45159,36322,16997,2350,142267,522,0,0,0,49,571
10-Mar-18,39634,45114,43770,19208,2343,150069,1693,110,0,0,98,1900
1-Aug-17,49061,40894,38429,18813,2592,149789,1454,53,0,400,122,2029
3-May-17,46237,47461,37086,19108,2173,152064,1573,83,0,0,163,1818
21-Mar-18,41895,45875,43354,19483,2410,153017,836,23,50,0,55,963
15-Dec-17,42196,44953,38377,17253,2311,145090,1261,34,-17,0,84,1362
17-Mar-18,40995,44206,41124,19768,2213,148306,996,0,83,122,178,1378
18-Dec-17,41829,43989,34389,17218,2251,139676,521,33,0,272,22,848
21-Jul-17,52648,38096,36336,17998,2393,147470,719,29,161,0,212,1121
17-Feb-18,41922,43458,43056,18310,2357,149103,522,21,0,0,65,609
3-Jan-18,44324,45703,40548,17113,2288,149977,1119,57,0,0,35,1211
31-Mar-18,38831,46083,44122,18460,2003,149499,516,45,0,0,360,921
7-Jun-17,49697,43459,35237,18215,2444,149053,664,0,0,218,162,1044
13-May-17,48641,46120,38106,19194,2250,154311,1019,157,15,0,216,1407
6-Jun-17,49938,42633,36309,17213,2371,148463,2202,20,29,0,128,2379
11-Aug-17,52445,43379,34882,18563,2421,151691,1933,46,255,14,261,2509
29-Jul-17,51752,38227,37442,19171,2512,149104,2500,39,15,0,152,2707
27-Oct-17,43004,45232,38163,18993,2325,147717,832,90,0,250,181,1352
14-Feb-18,40150,40491,40718,18418,2413,142190,521,30,0,0,44,595
22-Jul-17,52217,38383,37884,19426,2563,150473,1870,59,0,0,109,2037
16-Dec-17,42303,46021,38781,17509,2391,147004,1062,11,0,300,70,1443
2-Nov-17,40829,46432,37908,17630,2405,145204,1379,12,0,0,94,1485
7-Jan-18,45132,45049,40046,17229,2391,149848,1642,78,0,0,67,1787
12-Mar-18,40458,42796,40372,19081,2197,144903,1063,21,0,0,38,1122
19-Feb-18,38318,41279,39529,18200,2272,139598,521,20,0,0,31,572
9-Jun-17,45503,42729,36184,18629,2483,145528,565,56,0,200,122,943
14-May-17,49588,46070,37623,16956,2404,152641,858,68,0,0,95,1021
24-Oct-17,42847,43293,38183,20670,2393,147385,1214,67,15,430,121,1846
27-Apr-17,44940,47249,39169,19727,2207,153293,542,118,94,0,190,945
10-May-17,48147,45438,36498,16733,1770,148586,484,45,0,0,593,1121
29-Oct-17,43216,45935,38499,19363,2453,149466,1612,56,0,120,52,1840
12-Aug-17,53020,42821,38524,19377,2342,156084,1812,36,0,150,215,2214
12-Nov-17,40275,47110,37635,17397,2309,144727,489,0,250,250,130,1119
6-Dec-17,41152,42159,36756,17318,2330,139716,543,0,0,100,62,705
29-Sep-17,49487,45966,35428,18419,2410,151710,1885,22,0,0,151,2058
26-Apr-17,44878,48177,38677,19776,2087,153595,569,96,0,0,282,946
4-Feb-18,42788,45139,40179,18570,2439,149115,982,11,0,0,32,1025
24-Sep-17,45810,45439,39252,19822,2549,152872,1071,209,79,250,148,1757
2-Aug-17,46469,41302,38747,19567,2475,148559,1348,53,0,0,203,1605
22-Mar-18,39635,44493,43947,20413,2391,150880,900,76,0,43,41,1060
14-Jun-17,48301,39833,36394,18940,2063,145531,925,9,14,0,264,1212
19-Jun-17,50359,41310,34297,17985,2291,146242,699,90,0,0,201,990
24-Jun-17,50935,41854,35157,18188,2369,148503,929,68,0,0,227,1224
30-May-17,45135,43933,37458,18648,2471,147644,475,64,15,0,76,630
9-Oct-17,47053,43912,34209,19548,2500,147222,877,0,0,0,165,1042
4-Oct-17,48121,48094,37233,19244,2389,155081,2743,706,0,0,287,3736
19-Sep-17,54649,42810,36225,19576,2511,155771,2554,693,0,309,173,3729
22-Nov-17,39271,47305,38367,17018,2379,144340,1442,12,231,306,85,2076
14-Sep-17,52737,44264,38683,20627,2369,158680,3509,698,0,0,270,4477
2-Jul-17,44804,36888,35386,18277,2450,137805,647,58,0,4,160,868
20-Jan-18,44159,45756,39953,18317,2347,150532,647,44,0,0,60,751
16-Apr-17,45056,46942,38718,18464,1872,151052,461,23,0,6,374,864
14-Oct-17,47304,46666,37076,20428,2648,154122,1704,133,76,1224,145,3282
22-Aug-17,53026,40496,37231,19853,2453,153059,2899,143,0,0,173,3215
19-Oct-17,47555,43674,33672,20860,2718,148478,509,-44,0,0,78,544
20-May-17,45991,45365,38487,18962,2401,151207,369,78,199,100,91,837
2-Mar-18,40934,43791,43265,18274,2304,148569,521,0,0,0,64,585
6-Apr-17,37954,47160,37682,18826,2127,143749,1359,48,0,150,116,1673
30-Jan-18,43873,44735,39702,17409,2398,148116,546,55,0,0,37,639
12-Jul-17,50345,41653,37376,18048,2335,149757,423,32,104,150,181,889
24-Feb-18,41651,45008,43155,18684,2374,150872,928,88,0,0,55,1070
4-Sep-17,45305,40446,33924,18746,2344,140766,810,24,0,468,154,1456
9-Sep-17,51919,44426,36145,20049,2469,155008,1935,551,0,250,252,2987
26-Dec-17,44351,45620,36958,16642,2303,145875,808,11,99,156,26,1100
9-Jul-17,51554,41140,36525,19050,2345,150614,1394,167,0,215,231,2007
30-Dec-17,43836,45141,39501,17349,2400,148226,994,0,50,0,60,1104
24-Nov-17,39611,47132,39156,16178,2331,144408,504,0,0,42,53,599
13-Feb-18,39469,42568,41643,18643,2380,144703,398,10,0,0,49,457
4-Jul-17,48173,38180,36560,17994,2349,143256,448,106,0,200,135,889
10-Apr-17,40490,45337,36012,19194,2061,143094,535,69,0,570,206,1380
26-Jan-18,43776,45117,40197,18112,2364,149566,547,90,0,0,65,701
12-Sep-17,54185,42845,36654,19675,2432,155791,1869,565,850,300,205,3789
29-Nov-17,41585,46591,38394,17373,2375,146317,499,12,0,0,68,578
14-Mar-18,40811,46223,44165,19839,2294,153331,2060,57,0,100,116,2333
22-Jun-17,47973,42064,35892,17095,2468,145492,732,30,0,0,95,857
2-Oct-17,48944,43544,32586,16978,2371,144423,580,0,0,0,68,648
19-Mar-18,39333,41914,37911,19386,2027,140571,514,20,0,0,85,619
2-Sep-17,45161,41047,36729,17939,2530,143405,859,402,235,0,151,1647
22-Feb-18,40650,44362,43053,18658,2382,149105,521,55,0,0,51,627
14-Jul-17,50820,39844,36212,18502,2431,147809,930,66,28,0,121,1145
20-Dec-17,43691,46709,38462,17140,2400,148401,749,0,0,0,66,815
19-Jul-17,50785,39060,35978,19016,2510,147349,3334,92,87,0,161,3674
9-Mar-18,40192,45646,44414,19553,2344,152149,1872,89,0,200,52,2213
27-Jun-17,51751,39726,33100,17741,2371,144688,2025,76,198,0,124,2423
29-Aug-17,51237,41299,36322,19115,2526,150498,1453,0,0,600,130,2183
12-Oct-17,48354,45708,37693,20299,2692,154745,3189,65,0,0,125,3379
4-Mar-18,36586,43310,42683,18581,2183,143343,476,43,0,0,115,635
24-Aug-17,52398,42107,36203,19716,2449,152872,1418,389,0,0,191,1998
22-Oct-17,40774,38732,35575,18864,1797,135742,1618,60,15,0,149,1842
19-Aug-17,57013,44906,36533,19499,2456,160407,2100,33,0,200,263,2596
14-Aug-17,52331,41459,34315,17548,2279,147932,1170,42,41,0,189,1442
2-Jun-17,46185,42960,38884,17936,2315,148280,871,63,0,200,142,1276
16-May-17,48636,46119,38272,17791,2277,153096,2252,21,0,100,191,2564
26-May-17,49058,45465,37598,17268,2439,151828,861,67,0,0,134,1061
24-Jul-17,47587,35818,36136,17655,2185,139381,740,0,0,0,248,988
12-Feb-18,39391,37782,37355,18022,2281,134830,371,9,0,0,42,422
30-Apr-17,44231,44829,36628,19766,2195,147649,481,71,0,200,180,932
6-Jan-18,45631,45163,40909,17022,2186,150910,1356,67,66,0,227,1716
9-Nov-17,40285,47688,37349,18029,2285,145636,2281,47,400,916,139,3783
17-Jun-17,50729,41922,35451,18380,2327,148808,454,50,0,300,154,957
10-Dec-17,40171,45130,37530,17533,2357,142721,1261,58,0,0,65,1384
4-Nov-17,42022,46354,37444,18080,2351,146251,1585,215,0,0,88,1887
6-May-17,47518,46982,38781,18488,1981,153750,616,105,15,0,390,1126
12-Jun-17,44988,39366,32916,17276,2193,136739,765,58,0,0,269,1092
24-Mar-18,41923,44728,45444,20642,2294,155031,839,22,0,0,107,968
4-Aug-17,49788,41648,38511,18338,2556,150841,1093,75,0,200,176,1543
29-Mar-18,42162,46785,45818,19991,2405,157160,1273,11,0,0,59,1343
9-Aug-17,51187,42194,35912,19617,2545,151455,2099,202,313,450,154,3219
14-Nov-17,40108,46936,38291,17430,2302,145068,932,23,0,300,66,1321
19-Nov-17,39763,46796,38979,17509,2380,145427,552,12,0,300,62,926
22-Sep-17,52784,42805,40186,20166,2573,158515,1072,30,0,720,164,1986
16-Jan-18,44074,44388,35133,17792,2294,143680,694,23,0,0,46,762
20-Apr-17,47552,48566,38933,18161,1914,155126,-27,130,0,0,338,441
2-Feb-18,43652,44905,39312,18098,2438,148405,1955,44,0,0,52,2051
8-May-17,46726,41008,31427,18360,2236,139757,945,116,0,300,88,1449
26-Aug-17,49310,40385,33908,20215,2518,146336,1756,20,0,200,129,2105
31-Oct-17,40983,45985,37673,18696,2186,145524,2061,68,0,120,235,2484
5-May-17,46717,47178,37880,18553,2011,152339,933,88,0,400,486,1907
27-Mar-18,40705,46214,45295,20290,2317,154821,884,34,0,0,47,964
11-Jun-17,45656,41063,35278,18759,2360,143115,476,60,0,0,186,723
7-Aug-17,50493,40281,35658,18026,2484,146941,1400,103,0,541,155,2199
21-Sep-17,53255,42123,39307,19531,2516,156732,2168,0,75,250,188,2681
15-Jan-18,41074,39603,34625,17456,2233,134991,538,31,0,0,34,604
1-Feb-18,42375,43780,39580,17534,2415,145683,523,11,0,0,57,591
17-Nov-17,39681,47084,39308,17149,2368,145590,464,0,16,734,81,1295
3-Dec-17,39751,45863,35199,17018,2334,140165,1094,0,0,150,51,1295
18-Jan-18,44823,45751,39281,18400,2319,150574,548,108,0,0,47,703
17-Aug-17,54098,43122,37954,19161,2490,156825,2793,33,0,100,16,2943
4-Jan-18,44849,44872,40808,17697,2315,150541,1495,89,-83,0,63,1565
1-Jun-17,44295,43732,38256,18539,2215,147038,1060,58,0,200,173,1491
15-May-17,47144,44145,34330,18980,2383,146982,1486,20,0,0,64,1569
21-Oct-17,41936,36775,36265,18111,2350,135436,714,29,0,0,185,928
18-May-17,47081,46006,38197,15540,2400,149223,729,103,92,0,87,1011
8-Jan-18,41583,43018,37731,16512,2303,141147,700,32,0,0,33,765
13-Dec-17,41034,45498,38910,17529,2350,145321,1482,67,75,50,70,1744
7-Nov-17,41482,47346,35713,18058,2383,144981,1497,292,1375,926,58,4147
11-Feb-18,43948,44255,40240,18626,2400,149468,751,65,-50,200,56,1023
27-Jul-17,51812,38165,39709,17388,2482,149556,823,90,0,500,134,1547
5-Jan-18,44354,45419,40549,17628,2337,150288,2082,67,0,0,43,2192
4-Jun-17,47226,42279,37385,18775,2258,147923,1223,51,0,0,177,1451
1-Sep-17,46888,40919,37806,19626,2552,147791,1810,32,0,400,173,2414
17-Jul-17,51333,36309,32598,19413,2385,142038,1141,66,0,0,130,1337
21-Feb-18,41145,47160,42958,18896,2389,152549,521,95,0,133,38,786
