date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
4-Nov-15,38211,44902,34255,17260,2292,136920,1210,368,1500,130,70,3278
10-Dec-15,39139,43057,31104,16836,2263,132399,2682,201,1500,0,55,4438
30-Apr-15,39357,40961,32096,16035,1886,130335,2132,137,1637,400,333,4639
24-Jul-15,45333,39015,34300,15988,2120,136756,2488,303,451,200,235,3677
27-Feb-16,38180,40641,35636,16275,2178,132910,942,191,400,0,109,1642
9-Nov-15,37438,42815,31438,16576,2262,130529,613,365,1288,242,82,2590
21-Oct-15,42465,47617,34701,17447,2267,144497,838,228,1400,200,152,2818
18-May-15,39078,39661,28076,15877,2098,124790,1937,208,1132,0,134,3411
17-Aug-15,40508,36875,30914,16487,2138,126922,2611,239,500,150,179,3679
15-May-15,38788,39582,32480,16795,2133,129778,2198,229,1348,484,229,4488
1-Jun-15,37800,40114,29383,15608,2035,124940,2328,183,929,458,189,4087
2-Mar-16,38377,42154,36737,17712,2202,137182,1534,157,500,214,88,2493
30-Jan-16,39226,41840,34724,16501,2297,134588,2023,113,650,332,83,3201
24-Feb-16,36447,42246,36126,16825,2216,133860,1060,286,400,359,135,2240
27-Jul-15,40933,34307,32323,14597,2031,124191,1867,200,300,437,282,3086
29-Feb-16,36073,40616,33378,17297,2127,129491,970,150,427,0,102,1649
7-Nov-15,38365,44688,34898,17488,2207,137646,1663,373,300,250,147,2733
13-Dec-15,39744,42583,31563,16267,2275,132432,1893,204,600,305,42,3044
9-Apr-15,34401,41787,34562,16291,1851,128893,2778,398,2201,163,352,5892
12-Mar-16,33917,42919,36437,17871,2301,133445,504,399,500,200,42,1645
11-Jun-15,41204,40483,33733,16801,1986,134208,2592,228,425,300,198,3743
5-May-15,39969,41049,32124,15928,2068,131138,2253,268,1360,350,177,4408
7-Aug-15,45834,37462,35138,17252,2096,137782,2752,441,500,0,304,3997
8-May-15,40189,42244,33992,16766,1864,135054,3704,234,1669,510,328,6445
31-Oct-15,36955,42895,34491,17219,2281,133841,1450,285,2000,350,89,4174
3-Dec-15,37499,43056,28313,16707,2216,127791,1129,229,1100,0,94,2552
17-Nov-15,36975,41508,29991,16963,2327,127764,1697,112,1500,0,46,3355
21-May-15,39250,42317,33644,17180,2154,134545,2032,301,1230,400,193,4156
26-Feb-16,38391,41541,36259,17553,2111,135855,1034,219,662,272,180,2367
21-Sep-15,40150,37102,32797,15993,2034,128076,1499,116,500,300,281,2696
23-Apr-15,38681,40794,33311,15780,1878,130444,2020,161,1262,0,305,3748
20-Jan-16,39482,39533,33150,15449,2253,129867,2281,195,500,-70,97,3003
9-Feb-16,37730,41369,35174,16750,2278,133301,1878,308,400,0,104,2690
27-Nov-15,37020,42725,32024,16584,2288,130640,1177,140,600,7,61,1985
13-Apr-15,32532,33728,29324,15104,1982,112670,1890,148,1425,250,202,3915
7-Jul-15,43515,39913,35288,17107,2179,138002,2745,185,560,350,208,4048
10-Jan-16,39501,42236,33530,16650,1990,133907,1641,185,400,305,301,2832
4-Feb-16,39321,41771,34976,17070,2305,135444,1614,133,500,262,100,2609
11-Sep-15,49355,45205,32531,17678,2113,146882,2241,392,1125,505,308,4571
11-Apr-15,36178,41218,33765,17344,2010,130515,2741,224,1359,300,191,4815
22-Mar-16,33318,41003,37282,18057,2155,131815,1711,165,700,279,100,2955
1-Oct-15,44650,43579,34240,16926,2233,141628,2307,372,1400,250,231,4560
23-Jul-15,44367,38135,33851,16046,2012,134411,3266,297,300,298,319,4480
1-Sep-15,49009,43166,33937,17392,2120,145624,2146,227,1430,285,262,4350
10-Apr-15,35096,42148,34135,16281,1868,129528,2271,286,1856,407,304,5124
14-Feb-16,37784,41349,35053,16191,2326,132703,1905,101,400,100,86,2592
17-Jul-15,43718,43389,35013,16733,2025,140878,2212,214,425,150,336,3337
3-Apr-15,35166,41293,34712,16622,1963,129755,2964,234,1278,331,284,5091
23-Dec-15,40198,42964,33754,16236,2240,135392,2065,213,1000,242,101,3621
19-Feb-16,37602,41953,35504,17499,2242,134800,2016,121,800,150,91,3178
28-May-15,41411,42743,31956,17239,2076,135425,1902,435,1610,307,215,4469
11-Oct-15,44454,45835,34078,17582,2033,143982,1334,224,1020,850,367,3795
25-May-15,40086,40160,31493,14792,2040,128571,2368,158,1355,0,169,4050
27-Aug-15,48158,41693,32918,17684,2170,142624,2806,287,938,410,280,4721
27-Jun-15,42351,36324,33720,16455,2088,130939,2421,227,535,100,241,3524
31-Aug-15,47157,40289,31636,17101,2116,138299,2006,214,1000,310,235,3765
29-Mar-16,35779,41949,37227,17796,1973,134724,615,96,300,0,202,1213
7-Oct-15,45535,45340,33899,17468,2222,144464,1342,152,1000,500,281,3275
22-Aug-15,43903,41086,32712,17437,2146,137284,2756,197,1500,200,283,4936
21-Nov-15,36760,42345,31506,16293,2257,129161,1850,121,400,100,84,2555
18-Apr-15,35862,41560,32253,16760,2057,128492,2954,208,1428,152,187,4929
17-Sep-15,46481,42870,34661,17068,2229,143308,2716,274,400,100,185,3675
15-Apr-15,35067,36305,30912,16898,2083,121265,2486,165,1235,9,121,4016
1-Jul-15,42104,38489,33057,16305,2144,132099,2463,238,15,250,255,3221
16-Jan-16,38150,39819,29378,16856,2231,126434,2716,115,400,52,84,3367
2-Feb-16,38215,41791,34702,16991,2304,134003,1346,122,400,50,96,2014
17-Oct-15,43229,46894,33703,17730,2215,143771,2275,312,1950,0,201,4738
21-Aug-15,44657,40706,32253,17798,2058,137472,2718,380,2319,168,297,5882
23-May-15,41004,39833,34807,17227,2038,134909,2119,134,1605,409,312,4579
12-Feb-16,38810,41612,35631,16349,2264,134666,1958,111,300,200,107,2676
6-Jan-16,39832,43172,31921,16727,2270,133922,2130,141,800,184,63,3318
11-Jul-15,37019,39814,35696,16011,2156,130696,5448,300,726,477,250,7201
5-Apr-15,33592,41567,35021,15759,1759,127698,2517,412,1330,500,373,5132
28-Dec-15,38048,39813,29436,15600,2124,125021,1616,201,700,150,118,2785
7-Sep-15,46741,41576,30201,16240,2082,136840,2361,198,1512,389,260,4720
8-Apr-15,33834,41311,34185,14632,1974,125936,2642,546,1574,100,197,5059
25-Dec-15,40585,41732,33352,15561,2250,133480,2121,274,800,103,91,3389
18-Dec-15,39829,42920,32665,16298,2238,133950,2000,181,1000,100,74,3355
10-May-15,41866,41665,33141,16718,2041,135430,3673,339,1526,260,194,5992
22-Feb-16,33269,39872,34057,16843,2143,126184,1331,141,400,100,124,2096
1-Nov-15,36706,44044,33326,17066,2244,133386,1113,406,1500,400,78,3497
15-Dec-15,39204,43792,31996,16441,2219,133652,1536,109,1500,256,62,3463
9-Mar-16,35595,40641,36586,17108,2170,132100,613,191,450,150,163,1567
27-Oct-15,38741,46233,33689,17061,2266,137990,1819,277,1567,205,131,3999
13-May-15,40847,42185,32278,15743,1876,132929,1835,234,1396,500,381,4346
7-Jun-15,39498,38856,32743,16187,1950,129234,2071,216,867,300,329,3783
4-Mar-16,38456,42535,36745,17996,2243,137975,1768,187,400,310,65,2730
11-Aug-15,43872,40501,33686,16914,2107,137080,3563,569,1173,550,270,6125
28-Apr-15,39002,39630,32009,15283,2021,127945,2366,203,1505,500,195,4769
5-Dec-15,38757,42897,28628,16689,2187,129158,1750,130,1100,340,113,3433
11-Nov-15,40062,41526,27823,16852,2346,128609,560,265,1000,207,40,2072
25-Apr-15,38520,41859,32233,14953,1956,129521,2233,465,1322,300,268,4588
26-Jan-16,39932,40526,34549,16245,2178,133430,1669,149,500,100,219,2637
27-Sep-15,42322,42148,33340,16360,2172,136342,2041,655,1970,450,229,5345
8-Dec-15,38086,42432,30606,16909,2274,130307,2176,186,500,257,74,3193
14-Mar-16,31310,37574,33830,16761,2220,121695,1681,118,600,150,88,2637
17-Jun-15,43303,37924,33216,16595,1954,132992,2554,288,406,393,311,3952
19-Mar-16,34094,41348,36402,17865,2325,132034,2014,209,1791,483,115,4612
25-Jan-16,39041,38910,31524,16028,2264,127767,1637,176,576,80,81,2550
26-Apr-15,37066,40878,30470,14122,1942,124478,2228,185,1480,376,185,4454
24-Sep-15,40686,41666,32340,16032,2120,132844,1761,195,4293,902,270,7421
28-Jan-16,39585,41325,34911,17219,2274,135314,1342,165,800,100,110,2517
29-Sep-15,42911,43893,32954,17368,2201,139327,2877,616,1895,630,252,6270
6-Dec-15,38426,42716,29241,16991,2220,129593,1917,214,824,182,60,3197
2-Aug-15,41634,37301,33410,15298,1998,129641,1907,518,525,0,365,3315
14-Jun-15,37578,37865,32349,15248,1981,125021,1801,243,456,300,218,3018
17-Mar-16,34543,41312,36494,16840,2067,131256,1860,99,1200,100,267,3526
19-Apr-15,34773,41880,31603,17097,1547,126900,3073,169,1445,300,537,5524
2-Nov-15,37010,41663,31429,16632,2175,128909,1173,331,600,200,64,2368
16-Dec-15,38846,42685,31809,16443,2248,132031,1559,430,1000,406,55,3450
22-Jul-15,43515,38993,34123,16821,2102,135554,2258,200,350,245,203,3256
21-Feb-16,36191,42020,35573,16903,2257,132944,2393,141,500,100,109,3243
7-Mar-16,33143,39680,33896,17398,2214,126331,1088,140,400,95,80,1803
10-May-15,41866,41665,33141,16718,2041,135430,3673,339,1526,260,194,5992
4-Jun-15,36752,40524,32495,16961,2020,128752,1949,232,1372,285,208,4046
12-Aug-15,43289,40849,33094,17670,2148,137050,2679,156,1309,466,258,4868
29-Oct-15,36216,44072,34056,17267,2261,133872,456,367,1200,150,139,2312
9-Jun-15,43153,38619,33430,16358,2028,133588,2734,434,400,358,290,4216
24-Oct-15,40446,45825,32826,15873,2107,137077,808,246,1200,0,117,2371
19-Oct-15,41020,46083,31976,18148,2205,139432,1847,259,1600,350,198,4254
20-May-15,32718,41275,31259,17677,2131,125060,431,203,915,100,188,1837
14-Oct-15,44759,45712,33769,18191,2218,144649,2135,241,1325,155,203,4059
8-Jan-16,40837,42831,33721,15741,2281,135411,1537,164,500,200,79,2480
26-Dec-15,41090,40733,32062,16176,2247,132308,1369,119,800,155,66,2509
9-Sep-15,49588,45256,31130,17464,2106,145543,3250,503,2025,480,320,6578
12-Jul-15,35840,40342,35336,15979,2150,129647,1094,499,435,0,246,2274
6-Apr-15,32272,37906,33182,14937,1438,119735,2495,156,1188,500,536,4875
11-Feb-16,39065,41967,35406,17235,2298,135971,2021,90,400,100,93,2704
5-Jan-16,39531,42656,32714,16418,2215,133534,1557,141,600,0,108,2406
4-Sep-15,49002,44076,32614,17193,2014,144899,2544,726,3347,1004,412,8033
31-Jul-15,44483,36591,35062,17232,2036,135404,2619,1109,500,28,254,4510
29-Jun-15,43921,36330,30783,15437,2012,128483,1942,454,300,100,226,3022
22-May-15,40408,40613,33709,16721,2170,133621,1935,175,1474,300,206,4090
2-Apr-15,32412,41097,35009,16733,1962,127213,1583,226,1387,378,202,3776
4-Oct-15,44448,43736,34115,16997,2233,141529,2280,118,1000,260,260,3918
30-May-15,42357,40051,30116,16441,1966,130931,2014,218,1269,150,292,3943
24-Jun-15,41168,36504,32133,16478,2093,128376,2501,160,1028,461,193,4343
27-Mar-16,34161,41959,36601,16786,2287,131794,1702,182,800,641,156,3481
9-Oct-15,45648,46254,33479,16604,2207,144192,2904,157,1200,0,189,4450
14-Sep-15,49194,40612,32742,15883,2209,140640,1406,275,600,200,216,2697
15-Jan-16,38122,38126,32576,16864,2272,127960,3352,220,695,350,86,4703
1-Feb-16,36691,39684,31484,16216,2234,126309,1901,106,513,0,80,2600
16-Apr-15,35695,40038,30993,16576,2040,125342,2864,146,1410,0,136,4556
2-Jul-15,42202,38111,34510,17043,2126,133992,1899,249,715,525,235,3623
22-Nov-15,37726,42481,30929,15511,2262,128909,2419,203,925,0,78,3625
6-Aug-15,45011,36888,34393,16462,2216,134970,3033,356,300,0,208,3897
19-Sep-15,45970,39099,34425,16316,2243,138053,1906,173,905,300,147,3431
18-Jan-16,37637,39208,29337,16125,2228,124536,2475,167,400,128,73,3243
16-Jul-15,44914,43790,35439,15591,2115,141849,3394,243,300,0,229,4166
17-Dec-15,39395,43229,31459,16651,2235,132969,1768,183,1510,380,84,3925
3-Nov-15,38041,44573,33198,17194,2284,135290,1895,391,1200,200,71,3757
20-Feb-16,37628,41676,35639,17194,2224,134361,1454,162,300,150,106,2172
28-Oct-15,39385,45523,35004,17403,2282,139597,727,397,1500,0,113,2737
13-Aug-15,43525,40306,32080,17363,2192,135466,3800,323,1959,0,251,6333
6-Mar-16,33398,41330,36473,17984,2315,131500,690,101,600,150,99,1640
5-Jun-15,39683,41147,32394,17345,2008,132577,1827,383,1201,351,278,4040
11-May-15,39634,39145,31909,15753,2120,128561,2913,459,1404,395,123,5294
25-Oct-15,39091,45665,33723,15735,2112,136326,1038,216,1000,0,127,2381
8-Jun-15,40202,34624,31668,16009,1885,124388,1535,136,527,357,404,2959
25-Sep-15,41294,42022,31904,16882,2142,134244,2196,566,3625,747,250,7384
24-Jan-16,40197,40733,33549,16448,2292,133219,2186,235,500,200,81,3202
27-Apr-15,36151,38110,29211,14462,1969,119903,1996,261,1180,450,158,4045
13-Nov-15,36519,36426,29229,17427,2207,121808,755,386,642,150,137,2070
7-Dec-15,36447,40003,27887,15701,2206,122244,1508,118,300,200,63,2189
28-Sep-15,40957,39695,31090,16875,2225,130842,932,125,1000,656,166,2879
29-Jan-16,40355,41575,34684,17124,2296,136033,2026,124,500,145,104,2899
18-Jun-15,46152,38040,32505,16547,2054,135298,2871,205,313,150,250,3789
1-May-15,38273,40550,32131,15981,1974,128909,2332,181,1554,0,213,4280
15-Jun-15,38632,35106,31048,15478,1921,122185,2005,266,499,300,285,3355
16-Mar-16,34414,40931,35895,17156,2228,130624,1791,100,1443,300,107,3741
3-Aug-15,40168,35997,32393,15808,1934,126300,1454,500,517,305,259,3035
5-Oct-15,43124,42421,30773,16998,2234,135550,2022,120,600,250,188,3180
1-Aug-15,43802,36574,33469,16016,2043,131904,2036,851,2110,55,198,5250
28-Jun-15,44309,37672,33326,15644,2057,133008,1847,224,350,150,232,2803
8-Oct-15,45941,45886,33479,17113,2113,144532,1576,117,1400,0,239,3332
25-Jun-15,42464,32236,32815,16617,2130,126262,1015,142,2116,113,206,3592
31-May-15,41974,40324,34096,16070,1900,134364,2550,155,1249,350,372,4676
21-Dec-15,37523,43079,30388,15943,2214,129147,1493,171,750,380,37,2831
14-Jan-16,38086,42957,34151,16712,2279,134186,2357,116,700,144,65,3382
3-Jul-15,45611,38972,35261,16193,2156,138193,2870,173,300,500,213,4056
17-Apr-15,35104,40520,31473,17376,1989,126462,2921,308,1411,363,213,5216
15-Sep-15,49944,43477,34373,17411,2181,147387,2602,187,600,876,243,4508
19-Jan-16,41293,40193,32766,16749,2268,133269,2104,219,500,0,84,2907
18-Sep-15,47632,39028,32781,16675,2158,138274,2815,182,0,220,229,3446
23-Nov-15,35417,40835,28193,15545,2159,122149,4348,107,900,107,82,5544
20-Dec-15,39368,43079,32575,16631,2178,133831,2370,171,800,318,84,3743
23-Aug-15,43851,41427,32565,17370,2208,137422,2146,213,1200,358,200,4117
18-Oct-15,43340,46679,34231,18574,2228,145052,1838,335,1550,170,184,4077
15-Oct-15,42128,46823,33795,17688,2250,142684,1196,307,1625,256,159,3543
8-Sep-15,49530,44939,31130,17235,2058,144892,2696,624,2400,714,337,6771
27-Dec-15,40651,40946,32354,16052,2286,132289,1518,118,800,0,87,2523
9-Jan-16,39268,42552,33758,15906,2271,133754,1663,133,1000,385,70,3251
5-Sep-15,49373,43666,32044,17087,2077,144247,2767,691,3132,797,349,7736
6-Apr-15,33508,39974,34483,15832,1916,125713,3129,207,1400,200,226,5162
4-Jan-16,37735,40733,30432,16538,2211,127649,1389,167,600,150,92,2398
10-Feb-16,39657,42317,34766,16988,2255,135983,2190,101,400,221,129,3041
16-Oct-15,43010,46622,34487,17652,2228,143999,1272,497,1400,0,215,3384
20-Aug-15,44018,40517,31967,17975,2071,136548,2650,326,1700,450,285,5411
6-Sep-15,48053,42006,31257,17674,2115,141105,1741,507,2536,270,310,5364
29-Dec-15,39287,41721,32840,16142,2303,132293,1526,499,850,300,66,3241
7-Jan-16,40556,42886,33078,16836,2242,135598,1268,192,679,200,98,2437
13-Feb-16,38287,40832,35492,16576,2254,133441,1576,131,400,100,92,2299
4-Apr-15,34148,41309,34213,16990,1922,128582,2564,342,1586,500,291,5283
10-Jul-15,43653,40112,35529,16940,2148,138382,3367,254,640,450,255,4966
30-Nov-15,36164,40854,28863,17048,2164,125093,1159,107,1000,88,58,2412
24-Dec-15,40993,42308,33908,15675,2271,135155,2037,191,1508,150,77,3963
9-Apr-15,34401,41787,34562,16291,1851,128893,2778,398,2201,163,352,5892
30-Aug-15,46529,37672,32204,17534,2180,136119,2784,196,1000,100,271,4351
25-Mar-16,31300,34026,36593,16658,2247,120824,477,96,400,0,78,1051
6-Oct-15,45442,44962,32772,17890,2215,143281,1993,204,1000,280,236,3713
28-Mar-16,32740,39092,35018,17605,2270,126725,662,106,500,0,129,1397
20-Nov-15,37678,42453,31634,16612,2245,130622,2347,122,800,256,86,3611
14-Apr-15,34321,37783,30960,16368,2056,121488,2885,244,1386,213,166,4894
3-Feb-16,38099,41662,35125,17265,2302,134453,2185,132,400,250,87,3054
17-Jan-16,38215,40834,30161,15785,2299,127294,6978,225,400,0,70,7673
16-Sep-15,49440,43037,35175,15758,2216,145626,2732,188,800,260,198,4178
10-Nov-15,39949,43862,28619,17173,2312,131915,613,318,800,0,53,1784
4-Dec-15,37771,43124,28781,16332,2008,128016,1371,301,1100,0,301,3073
29-Apr-15,39343,39987,31893,10894,2081,124198,1079,135,2145,300,167,3826
9-Dec-15,39184,42837,30606,16585,2197,131409,1747,174,1260,146,118,3445
26-Sep-15,41828,42125,32612,16286,2171,135022,1434,189,1545,450,206,3824
24-Apr-15,38975,42976,31097,13105,1903,128056,1979,139,1291,0,283,3692
27-Jan-16,36802,37046,31689,16589,2264,124389,1687,118,500,89,56,2450
15-Mar-16,33017,40175,36148,16387,2199,127926,1386,119,400,331,120,2356
2-May-15,38652,39715,29172,15749,1915,125203,2788,306,1412,300,252,5058
16-Jun-15,42938,37470,33689,16241,1927,132265,1186,239,300,333,291,2349
18-Mar-16,35245,42475,36848,17414,2145,134127,1185,99,1200,687,177,3348
23-Feb-16,35406,41455,36756,16893,2152,132662,1124,132,614,300,129,2299
20-Jul-15,41458,38852,30595,15482,2021,128408,2753,254,0,0,242,3249
26-Jun-15,40824,35188,34682,17425,2067,130186,2365,432,452,211,292,3752
19-Dec-15,40560,41553,32753,16728,2313,133907,1749,446,700,100,47,3042
21-Feb-16,36191,42020,35573,16903,2257,132944,2393,141,500,100,109,3243
14-Dec-15,37412,40579,29561,16020,2135,125707,2080,159,300,371,80,2990
26-Oct-15,37820,43375,32606,16218,2149,132168,826,176,1000,100,119,2221
10-Aug-15,41506,38449,32588,16830,2120,131493,2876,332,300,75,255,3838
6-Jun-15,40858,41127,32904,16446,2047,133382,2446,175,550,0,221,3392
12-May-15,38749,42279,32444,16370,2123,131965,3699,184,1386,415,166,5850
5-Mar-16,37042,41556,36588,17781,2257,135224,1050,141,450,350,102,2093
13-Mar-16,31265,39772,35864,18138,2236,127275,473,216,450,60,89,1288
4-May-15,37482,39826,31514,14895,2047,125764,2788,257,1336,0,124,4505
10-Jun-15,42597,40125,33493,16225,1908,134348,1960,226,425,0,284,2895
30-Oct-15,37752,43464,34495,16590,2248,134549,691,368,1500,11,174,2744
19-Jun-15,46472,38093,32221,16684,2100,135570,2833,279,467,0,185,3764
9-May-15,41149,41665,33244,16647,2005,134710,3813,339,1396,300,214,6062
16-Nov-15,36144,40845,28549,16686,2203,124427,1548,140,1033,113,68,2902
2-Dec-15,36185,42375,29126,17013,2218,126917,962,128,1200,197,57,2544
22-Apr-15,39346,37735,32544,15436,1857,126918,2478,139,1571,600,370,5158
21-Jan-16,40562,40443,33435,15919,2274,132633,2213,186,500,200,99,3198
20-Sep-15,45535,38603,34558,16656,1991,137343,2114,507,840,417,398,4276
19-May-15,41067,41403,31155,16653,2143,132421,2576,344,1387,65,194,4566
20-Oct-15,42529,47561,33935,17679,2230,143934,1743,303,1523,0,176,3745
14-May-15,38159,37626,32310,15805,2143,126043,2435,142,1402,300,233,4512
3-Mar-16,38699,42454,36260,17899,2210,137522,1435,141,800,210,104,2690
16-Aug-15,39837,35062,32647,16690,2131,126367,1364,254,800,9,144,2571
30-Sep-15,44180,45049,33251,17437,2140,142057,2366,425,1700,720,326,5537
25-Feb-16,36976,41667,36173,16877,2098,133791,2746,320,400,0,187,3653
31-Jan-16,39158,41612,34029,16608,2253,133660,2013,132,300,258,112,2815
26-Jul-15,44523,35800,33658,15418,2059,131458,2711,653,350,520,303,4537
12-Dec-15,38729,42635,31631,16164,2238,131397,1601,322,1200,332,62,3517
6-Nov-15,36575,44959,35540,17068,2239,136381,1849,445,1000,150,118,3562
28-Feb-16,38771,41720,34597,17164,2170,134422,887,177,513,150,132,1859
1-Jan-16,39239,41884,32444,16526,2302,132395,1529,166,500,75,90,2360
15-Feb-16,36006,39299,32667,15862,2259,126093,1599,113,600,230,72,2614
19-Aug-15,42861,40318,31644,17453,2148,134424,2062,430,2652,468,231,5843
18-Feb-16,38941,42288,35405,17241,2249,136124,1629,158,450,350,120,2707
22-Dec-15,39878,43079,32963,16687,2175,134782,1701,171,1100,450,112,3534
10-Oct-15,45566,45924,33829,17826,2077,145222,1835,295,1700,794,309,4933
29-May-15,42184,41966,33539,16635,1968,136292,2862,699,1794,400,266,6021
26-Aug-15,47176,42856,33277,17724,2200,143233,2891,414,100,150,313,3868
24-May-15,40557,41110,33938,17441,1846,134892,1059,209,1431,584,390,3673
30-Jun-15,39108,38163,33911,16181,2175,129538,1935,612,313,300,187,3347
26-Nov-15,36506,43043,31741,16292,2232,129814,1586,152,600,200,75,2613
8-Feb-16,35741,39204,33038,16045,2224,126252,2094,121,500,150,69,2934
10-Sep-15,49216,45182,31923,17826,2128,146275,3521,579,1825,394,284,6603
6-Jul-15,45658,37737,33230,16819,2152,135596,2480,152,350,100,146,3228
12-Apr-15,34051,35949,33088,16261,2000,121349,1991,128,1375,250,220,3964
5-Feb-16,39842,41524,35547,16807,2305,136025,1705,143,500,150,98,2596
11-Jan-16,38194,40695,31209,16605,2208,128912,1493,107,400,191,91,2282
23-Mar-16,34264,42724,37404,17631,2158,134182,433,160,1004,437,129,2163
20-Jun-15,48138,36963,31803,16123,2083,135110,2745,445,350,411,221,4172
12-Nov-15,37771,36301,27823,16383,2252,120530,492,213,1000,150,79,1934
13-Sep-15,50166,42039,33235,16962,2113,144515,1773,294,1135,650,324,4176
28-Nov-15,37105,41851,31343,16879,2271,129449,1800,129,600,155,42,2726
6-Feb-16,39002,41189,35061,16359,2300,133911,1325,131,500,150,105,2211
12-Jan-16,40086,42372,34105,16649,2285,135497,1691,151,500,150,76,2568
31-Dec-15,39957,42094,32800,16660,2286,133797,1238,162,600,128,57,2185
25-Nov-15,36744,42880,31679,16581,2239,130123,1557,231,800,0,52,2640
21-Jun-15,46625,37798,31879,15738,2082,134122,2389,192,300,200,228,3309
30-Jul-15,44249,35521,34074,17186,2177,133207,2543,873,1025,150,204,4795
8-Jul-15,43244,40424,34682,17157,2063,137570,2827,567,592,0,294,4280
3-Oct-15,42779,43663,32062,17085,2158,137747,1730,150,800,584,233,3497
23-Jun-15,45672,36172,32963,15471,2016,132294,2810,206,1643,300,273,5232
20-Mar-16,34845,41424,36893,16564,2320,132046,1816,116,500,200,106,2738
18-Jul-15,45141,42299,34704,16234,2109,140486,3223,413,300,573,230,4739
1-Apr-15,31230,41710,35576,16244,2036,126797,1268,378,1936,161,232,3975
15-Jul-15,42183,42710,35467,17375,2084,139819,2806,346,450,0,225,3827
16-Feb-16,37908,41157,35338,16252,2262,132918,1634,101,450,100,107,2392
3-Sep-15,48997,43397,33300,16960,2016,144670,2264,614,1150,200,330,4558
25-Aug-15,44930,42367,33812,17078,2194,140381,2769,811,800,300,252,4932
30-Mar-16,34359,43368,36819,17999,2154,134700,1767,118,788,190,162,3025
27-May-15,41375,41940,35293,15413,2030,136051,2158,834,1386,400,238,5016
28-Aug-15,48540,43024,33133,17756,2208,144661,2857,172,1000,350,243,4622
13-Oct-15,43927,44408,33414,17737,2194,141680,2231,1019,1930,244,221,5645
