date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
9-Apr-18,40747,43602,39222,18676,2305,144553,860,11,0,0,51,922
2-Feb-19,45228,45976,41279,18198,2405,153086,621,0,0,0,34,655
16-Jan-19,47463,45705,35876,17598,2334,148976,595,0,33,0,23,651
16-Oct-18,46081,54589,42912,20097,2446,166125,677,149,0,0,91,917
22-May-18,49582,49087,39752,21400,2439,162260,657,97,0,0,155,909
20-Aug-18,52756,42052,35575,19602,2644,152629,953,0,0,0,187,1140
5-Nov-18,40837,49596,38891,19548,2288,151160,411,0,0,750,77,1238
20-Nov-18,41988,49536,40643,18574,2406,153147,518,0,83,244,23,868
14-Apr-18,41452,46762,43337,20441,2351,154343,903,23,0,0,149,1075
30-Aug-18,53442,44311,40974,21634,2655,163016,1048,133,20,270,192,1663
26-Jun-18,57795,43726,39629,18221,2607,161978,485,85,17,0,123,709
6-Oct-18,47798,51496,41808,21767,2604,165473,2234,0,0,1039,119,3392
6-Jan-19,45471,47876,40840,18197,2407,154791,961,0,0,120,35,1116
12-Feb-19,42709,47184,42556,17274,2425,152148,589,0,0,0,38,627
4-Nov-18,42143,51533,41276,19842,2385,157179,199,0,0,388,66,653
26-Apr-18,46203,47534,42753,20527,1550,158567,562,0,83,0,820,1464
2-Jun-18,44888,45922,40027,17771,2466,151073,597,70,0,0,141,808
27-Feb-19,43345,45866,44555,16626,2403,152795,662,0,0,0,59,721
