date,NR_peak_demand,WR_peak_demand,SR_peak_demand,ER_peak_demand,NER_peak_demand,Total_peak_demand,NR_peak_shortage,WR_peak_shortage,SR_peak_shortage,ER_peak_shortage,NER_peak_shortage,Total_peak_shortage
18-Jan-17,44030,43784,35713,16523,2290,142340,728,55,0,0,32,815
29-Jan-17,40618,44301,36199,17021,2272,140411,514,112,0,0,65,691
23-Jan-17,40723,42233,33948,16935,2243,136083,668,53,0,0,44,765
11-Mar-17,33448,42545,37594,14196,2194,129977,325,22,135,0,108,590
11-Dec-16,42027,44741,35622,16673,2242,141305,575,34,13,300,58,980
10-Sep-16,51312,45808,38622,17907,2409,156058,1926,23,0,500,206,2655
6-Jul-16,46566,37608,34817,17482,2277,138750,1166,116,265,100,144,1791
12-Apr-16,39981,43471,37516,17705,2152,140825,2144,78,514,632,210,3578
10-Oct-16,43005,39679,33800,18446,2204,137134,445,0,0,0,262,707
27-Feb-17,38883,42932,35151,16946,2212,136124,492,43,0,0,66,601
29-May-16,39585,42829,34380,16336,2278,135408,255,31,0,0,160,446
26-Aug-16,44222,37541,38014,18314,2035,140126,795,0,0,200,516,1511
30-Jun-16,50208,39549,33182,18458,2274,143671,1654,356,294,150,188,2642
2-Apr-16,35798,41783,37609,17691,2142,135024,1484,62,0,500,186,2232
16-Jul-16,44642,38054,35653,17746,2343,138438,1428,98,0,442,183,2151
15-Nov-16,38600,43738,37493,17100,2238,139169,480,23,0,200,86,789
1-Dec-16,37042,45631,37719,15738,2318,138449,831,59,250,430,45,1615
1-Mar-17,41750,45497,38873,16490,2276,144885,484,11,0,250,55,800
25-Aug-16,42694,40166,38771,18148,2472,142251,1861,171,0,450,161,2643
27-May-16,41339,43775,37415,17468,2357,142353,1010,145,0,100,136,1391
24-Feb-17,42045,43931,38487,17243,2144,143849,523,23,131,0,166,843
30-Jan-17,38181,42464,34037,16508,2186,133375,501,64,0,0,40,604
28-Aug-16,44421,39217,36254,18614,2427,140933,750,101,0,250,181,1282
13-Oct-16,42982,42146,35864,16778,1983,139753,420,0,0,0,346,766
30-Oct-16,42782,43210,35143,18743,2367,142245,426,11,0,300,93,830
2-Dec-16,38900,45079,33726,16504,2271,136481,465,0,0,298,53,816
18-Jul-16,37158,36438,32602,17601,2223,126022,558,0,0,0,153,711
2-Mar-17,40504,45152,38505,17906,2271,144338,484,33,0,0,96,613
1-Apr-16,36235,42159,37309,17495,1872,135070,1305,21,849,0,402,2577
15-Jul-16,45651,37773,36240,18395,2413,140472,1784,184,0,100,139,2207
3-Sep-16,45085,39439,34448,17589,2397,138958,904,39,0,250,130,1323
20-Jan-17,43237,44101,36120,17331,2287,143076,1221,78,0,100,59,1458
3-Oct-16,42576,39807,34306,18466,2408,137563,1016,29,0,0,112,1157
23-Jun-16,46087,42322,34073,18104,2340,142926,910,240,200,400,136,1886
26-Feb-17,41011,44651,37400,17125,2243,142430,486,67,0,150,88,791
13-Sep-16,49927,47371,37404,17948,2384,155034,2372,12,0,100,153,2637
5-Jul-16,42887,38159,34860,17012,2281,135199,1002,135,0,0,142,1279
11-Apr-16,38243,40806,34497,17327,2213,133086,2150,51,0,444,104,2749
12-Mar-17,34937,42917,37521,17256,2179,134810,317,11,0,0,135,463
12-Dec-16,39889,43079,32135,16397,2195,133695,1273,11,0,150,59,1493
8-Jul-16,48984,37608,34287,18320,2361,141561,978,116,460,200,92,1846
6-Nov-16,41083,44236,36652,17802,2291,142064,454,36,414,150,132,1186
21-Apr-16,42303,46121,38332,18667,1999,147422,2438,209,125,258,284,3314
9-Jun-16,43617,42522,33594,18121,2354,140208,789,130,0,150,120,1189
23-Sep-16,49219,42795,36075,18807,2403,149299,931,10,0,0,108,1049
22-Dec-16,41776,43670,36079,16351,2254,140130,650,11,0,300,46,1007
22-Mar-17,37914,45039,39175,18440,2282,142850,650,79,124,100,67,1020
4-Feb-17,40739,44344,37933,17410,2288,142713,719,56,0,100,48,923
8-Aug-16,43190,33564,33433,16790,2323,129300,388,28,13,0,75,504
9-Feb-17,41789,44100,37470,17431,2274,143064,747,22,0,160,26,955
5-Aug-16,48484,38258,34798,17591,2451,141583,570,94,0,0,126,790
7-May-16,42558,40526,33598,17748,2156,136586,2357,0,0,150,177,2684
13-Jun-16,42126,39640,32732,16457,2235,133190,2127,68,0,0,125,2320
28-Jul-16,44791,39800,34013,18534,2319,139457,1642,30,0,100,156,1928
26-Nov-16,39449,45186,36308,16968,2291,140202,766,57,0,200,38,1061
25-Jul-16,44648,38125,32316,17261,2266,134616,902,75,100,200,131,1408
3-Jun-16,43240,43605,36381,17880,2348,143454,2030,572,131,250,155,3138
17-May-16,43384,42307,32986,17599,1966,138242,1459,10,0,262,323,2054
15-Aug-16,43271,36817,34151,17208,2369,133816,-16,27,0,0,125,136
19-Feb-17,40395,44248,37370,16303,2299,140615,473,44,0,70,49,636
23-Oct-16,43008,46554,37018,18467,2364,147411,729,0,0,265,113,1107
18-Aug-16,44740,39382,37662,16027,2395,140206,1021,0,0,0,39,1060
18-Jun-16,47469,40450,35249,17635,2277,143081,776,173,0,200,185,1334
2-Feb-17,39188,43814,37179,17224,2322,139727,881,33,0,200,35,1149
16-Jan-17,41587,38622,31900,16961,2241,131311,567,42,0,200,17,826
1-May-16,42993,43479,36230,17634,2059,142395,522,11,125,150,238,1046
15-Jun-16,45685,42989,35946,17319,2281,144220,896,320,0,264,156,1636
3-Aug-16,44317,37162,32875,18037,2453,134844,844,0,0,0,146,990
29-Mar-17,41203,45334,39710,19296,2277,147820,1123,344,0,403,78,1948
25-Sep-16,48217,42003,35633,17325,2414,145592,653,0,0,0,128,781
27-Apr-16,42423,44259,37114,18439,1985,144220,2359,201,740,550,306,4156
29-Dec-16,41923,43282,36605,16918,2272,141000,610,33,0,0,52,695
14-Dec-16,42178,44687,31963,16258,2249,137335,1552,77,12,250,28,1919
24-Mar-17,39452,45509,39243,18521,2336,145061,848,23,94,0,43,1008
28-Sep-16,47576,43181,36752,18518,2385,148412,694,223,0,100,182,1199
30-Nov-16,40750,46293,37714,16494,2301,143552,564,36,0,0,35,635
13-Aug-16,41993,37919,37584,17495,2435,137426,1616,132,0,0,115,1863
5-Jun-16,45855,43144,34866,17731,2325,143921,602,103,0,635,191,1531
11-May-16,39561,43795,34586,17428,2139,137510,500,129,400,200,244,1473
6-Jan-17,43461,43697,37427,16775,2228,143588,490,33,0,100,57,680
12-Feb-17,41950,42668,36973,16048,2306,139945,932,0,0,0,44,976
25-Oct-16,42145,46634,37587,18486,2365,147217,443,0,0,0,93,536
8-Jun-16,43422,42933,34485,18063,2299,141202,497,45,0,300,161,1003
20-Nov-16,39519,42091,37365,16308,2307,137590,473,43,13,0,35,564
23-Jul-16,49737,39349,34405,18025,2292,143808,747,70,111,225,198,1351
4-Mar-17,40356,45180,38233,18189,2284,144241,696,45,0,0,86,827
8-Sep-16,48948,43343,38105,17199,2333,149928,1851,119,0,200,196,2366
10-Nov-16,40421,44775,36708,17412,2266,141582,440,47,400,0,122,1009
4-Dec-16,39715,44868,34775,16299,2208,137865,885,12,0,0,92,989
9-Mar-17,38919,44620,37739,17577,2247,141102,477,0,0,40,117,634
5-Sep-16,46000,38603,34231,17029,2351,138213,676,39,0,0,143,858
7-Apr-16,36507,41653,37706,18485,2143,136494,1219,380,0,200,178,1977
13-Jul-16,46570,36464,34965,18219,2397,138615,478,54,0,350,94,976
9-Dec-16,41181,44954,36106,16920,2242,141403,698,23,0,334,37,1092
21-May-16,45418,42969,33184,17311,2192,141074,1190,22,0,300,148,1660
23-Aug-16,44659,40863,38719,17239,2485,143965,2484,244,0,0,99,2827
18-Oct-16,42955,44342,37405,18131,2445,145278,589,11,0,0,85,685
15-Oct-16,43058,42823,36406,18015,2369,142671,2687,0,0,350,100,3137
22-Feb-17,41416,44898,38527,16843,2101,143785,1036,45,0,0,186,1267
3-Jul-16,40803,38394,34160,17820,2225,133402,1138,82,0,100,243,1563
19-Dec-16,39550,41772,32585,15332,2191,131430,526,11,0,0,37,574
17-Apr-16,42345,44602,37168,17895,1732,143743,1403,143,525,0,473,2544
15-Sep-16,51816,44621,34820,17837,2348,151441,956,0,0,0,196,1152
19-Mar-17,37306,43476,38361,17814,1833,138790,477,22,0,0,388,887
18-Sep-16,50771,41296,35566,17303,2344,147280,1002,0,0,250,43,1295
14-Mar-17,31030,34010,37687,16316,2154,121196,467,0,0,0,28,495
11-Jun-16,42757,42002,34534,17974,2247,139514,764,0,0,0,228,992
5-Oct-16,45404,41416,37920,19308,2511,146559,513,0,31,350,165,1059
26-Jan-17,41692,45183,37267,17108,2243,143493,524,34,0,105,37,701
28-Jun-16,47810,39341,33409,17535,2341,140436,1240,125,40,155,166,1726
8-Oct-16,45753,41093,37650,19173,2488,146157,654,0,0,0,111,765
25-Jun-16,49353,39630,34107,18948,2374,144412,1379,57,0,100,170,1706
31-May-16,38255,43630,35847,16989,2280,137001,939,19,0,150,174,1282
17-Dec-16,42417,43869,34269,16266,2244,139065,989,33,0,250,27,1299
3-Nov-16,39867,41664,35641,18399,2382,137953,507,34,700,0,103,1344
19-Apr-16,41897,45615,38394,18269,2088,146263,1987,35,725,250,159,3156
17-Mar-17,35588,43901,38865,17819,2049,138222,490,33,0,0,240,763
14-Apr-16,40051,45008,39094,18097,2149,144049,2155,81,125,100,172,2633
25-May-16,39309,41392,37223,17761,2280,137965,965,40,178,115,141,1439
16-Sep-16,51197,39880,35109,18003,2366,146555,1229,30,0,0,147,1406
30-Aug-16,41462,40697,38137,18875,2427,141598,758,10,0,0,158,926
28-Jan-17,38034,43585,36501,17224,2205,137549,1501,44,0,0,40,1585
26-Jun-16,49073,38032,32950,18402,2361,140818,2015,139,0,100,179,2433
28-Oct-16,41705,46208,37659,18436,2275,146283,441,24,576,150,62,1253
25-Jan-17,42945,45342,37184,17088,2269,144828,487,34,0,400,32,954
6-Oct-16,43592,40953,38017,18301,2492,143355,143,0,0,150,180,473
17-Feb-17,41809,45070,38087,16612,2296,143874,482,11,0,203,50,746
4-Apr-16,35387,40955,35308,16658,2234,130542,1208,35,0,694,104,2041
10-Jul-16,44527,36868,33950,17984,2280,135609,622,0,0,150,180,952
11-May-16,39561,43795,34586,17428,2139,137510,500,129,400,200,244,1473
7-Mar-17,40197,45374,37746,17572,2231,143121,478,68,0,0,127,673
6-Feb-17,37456,41549,35057,15900,2227,132189,489,11,0,0,24,524
13-Nov-16,39056,43317,36593,16931,2212,138109,480,11,13,150,70,724
9-Apr-16,36529,40921,35183,18054,2256,132943,1551,40,600,350,179,2720
7-Dec-16,41034,45421,32988,16358,2196,137997,1087,114,80,445,79,1806
21-Feb-17,41340,45374,37817,16511,2157,143199,499,46,0,0,176,721
16-Oct-16,43198,43688,36478,18215,2438,144017,602,22,0,0,81,705
22-May-16,45867,41248,35156,16025,1831,140127,1147,150,300,300,333,2230
20-Aug-16,45928,38365,38387,17530,2444,142654,1124,110,200,200,145,1779
26-Oct-16,41831,45232,37888,18353,2365,145669,1005,46,600,0,95,1746
5-Jan-17,42548,43467,37318,16875,2256,142464,920,0,0,100,80,1100
11-Feb-17,42027,43659,37443,17015,2284,142428,580,0,0,250,40,870
8-Jan-17,41184,43194,36837,17215,2300,140730,599,11,0,200,64,874
10-Aug-16,45893,37461,37297,16675,2434,139760,1516,1,0,200,156,1873
13-Jun-16,42126,39640,32732,16457,2235,133190,2127,68,0,0,125,2320
6-Jun-16,42124,39968,32100,17305,2212,133709,446,30,225,415,120,1236
12-May-16,42849,42560,35192,18073,2190,140864,548,115,75,0,223,961
1-Feb-17,39984,44679,37550,17611,2285,142109,684,23,0,152,19,878
20-Jul-16,46037,37675,34575,18374,2334,138995,892,66,0,0,136,1094
23-Nov-16,38060,45192,38257,17092,2208,140809,1624,23,0,150,70,1867
31-Jan-17,40317,44491,37291,16805,2228,141132,506,56,0,100,61,723
2-May-16,40216,40649,34266,17575,1617,134323,612,0,0,200,532,1344
16-Jun-16,45775,42405,37000,17524,2371,145075,739,348,0,0,122,1209
20-Oct-16,43731,45787,38586,18496,2432,149032,457,0,600,400,43,1500
1-Feb-17,39984,44679,37550,17611,2285,142109,684,23,0,152,19,878
15-Jan-17,42407,38743,32721,16445,2237,132552,651,0,0,285,26,962
8-May-16,43241,41613,35486,16458,2126,138924,2794,20,125,0,158,3097
29-Apr-16,43600,44695,37070,18579,2080,146024,1753,11,0,250,266,2280
27-Dec-16,41310,43162,36637,16740,2117,139966,433,65,0,200,158,856
26-Sep-16,45897,40831,33273,17309,2313,139623,528,0,0,300,112,940
24-Apr-16,41806,44985,37984,18349,1754,144878,506,112,125,100,461,1304
30-Jul-16,44961,39345,33906,18454,2352,139018,820,29,0,0,163,1012
5-Apr-16,37885,42744,37551,17917,2184,138281,1518,139,125,350,176,2308
7-Sep-16,49249,42450,38057,17887,2376,150020,1339,116,0,0,108,1563
6-Dec-16,40766,45150,34666,16357,2193,139132,1366,102,70,93,67,1698
8-Apr-16,39398,42651,38085,18067,2344,140545,1950,42,425,150,139,2706
12-Nov-16,40360,44150,36555,17507,2217,140788,449,34,0,0,92,575
6-Mar-17,38508,42453,35537,17540,2042,136081,489,11,0,29,149,678
17-Oct-16,40169,42391,34465,18036,2415,137475,446,11,0,0,104,561
20-Feb-17,37503,42765,35035,16014,2258,133575,486,43,0,250,34,813
5-Dec-16,38353,43784,31949,15919,2168,132173,1127,23,0,0,50,1200
21-Aug-16,44114,39393,38573,18090,2421,142590,1303,151,0,200,134,1788
23-May-16,44292,39756,33250,17287,2123,136708,472,123,0,210,192,997
5-Nov-16,40354,43001,36157,18253,2198,139963,473,35,750,300,143,1701
16-Mar-17,35953,43011,38233,17930,2208,137335,552,32,0,106,38,728
18-Apr-16,40731,43098,34776,18441,2006,139051,1918,0,166,100,196,2380
2-Nov-16,40306,39046,35337,18516,2332,135537,451,42,0,0,156,649
16-Dec-16,41753,47173,33218,16288,2245,140678,1216,24,39,762,31,2073
17-Sep-16,50720,42189,35484,18086,2395,148874,1715,30,0,0,117,1862
15-Apr-16,40667,45039,36232,17700,1980,141618,2142,203,0,0,229,2574
1-Jul-16,51086,40278,33313,18642,2419,145738,1640,180,0,150,126,2096
29-Oct-16,43432,45765,36541,18900,2352,146990,1001,1,500,90,88,1680
27-Jun-16,47394,37281,31498,16627,2312,135112,1165,157,413,300,84,2119
23-Feb-17,42723,45343,38430,17117,1902,145515,539,69,0,0,398,1006
12-Aug-16,42857,38299,38387,16929,2434,138906,530,58,0,0,119,707
29-Jan-17,40618,44301,36199,17021,2272,140411,514,112,0,0,65,691
31-Aug-16,43650,40516,37598,18345,2338,142447,662,0,0,0,273,935
7-Oct-16,46609,40934,38311,19011,2556,147422,135,10,0,100,52,297
24-Jan-17,42803,44284,36919,17416,2266,143688,517,111,30,260,52,970
1-Aug-16,43247,36630,31465,17913,2316,131571,612,78,0,150,126,966
19-Jan-17,44447,43824,36461,17406,2263,144400,499,33,0,250,43,825
17-Jun-16,46847,42331,36206,17838,2264,145486,460,134,0,0,251,845
14-Feb-17,41879,43801,37074,16879,2316,141949,497,180,0,100,46,823
3-May-16,42353,44194,37146,18226,1873,143792,542,64,0,200,338,1144
14-Jan-17,44273,41881,36225,17019,2314,141712,626,0,0,280,39,945
26-Dec-16,40344,41196,33249,16302,2195,133286,859,41,0,400,43,1343
28-Apr-16,42346,44416,37534,18420,1911,144627,2302,131,0,767,424,3624
26-Mar-17,39311,45727,39370,18924,2185,145517,466,34,0,100,107,707
31-Jul-16,44605,39257,32618,17880,2309,136669,832,191,0,0,203,1226
25-Apr-16,39640,42809,36259,17858,1895,138461,519,137,0,0,298,954
27-Sep-16,47969,42921,36416,18035,2392,147733,932,161,0,400,135,1628
7-Jan-17,41683,43152,36962,16227,2299,140323,304,0,0,100,61,465
16-Nov-16,39196,44665,37663,17069,2255,140849,480,23,0,250,88,841
10-Feb-17,41830,44716,37669,17403,2276,143894,692,46,0,150,30,918
4-Jan-17,41533,43596,37151,16528,2207,141014,1505,33,0,0,119,1657
13-May-16,43471,43555,34966,17610,2167,141769,546,69,0,200,199,1014
7-Jun-16,43750,43230,35266,17941,2337,142523,450,28,200,300,100,1078
11-Aug-16,45595,37771,37786,16237,2374,139763,551,11,0,0,136,698
14-Jun-16,41697,41955,35338,17600,2256,138846,499,0,0,300,162,961
9-Jan-17,39658,40343,34078,16730,2197,133006,627,10,0,300,15,952
21-Jul-16,48479,39122,33907,18739,2387,142633,1147,43,0,100,108,1398
22-Nov-16,38777,42990,37724,16490,2083,138064,913,22,0,200,221,1356
10-May-16,43434,41529,35946,18395,2298,141602,525,10,0,156,104,795
4-Jun-16,45752,42851,34327,17726,2346,143002,1010,98,0,100,143,1351
9-Jun-16,43617,42522,33594,18121,2354,140208,789,130,0,150,120,1189
24-Oct-16,40703,44990,34996,18387,2318,141395,458,0,0,0,123,581
13-Feb-17,40418,41504,34416,16273,2185,134796,520,10,0,0,108,639
21-Nov-16,34021,40873,34524,16385,2162,127965,436,10,0,150,16,612
8-Jun-16,43422,42933,34485,18063,2299,141202,497,45,0,300,161,1003
22-Jul-16,48899,39328,34870,18219,2350,143666,2007,19,0,180,150,2356
10-Jan-17,40006,42689,36978,17118,2244,139035,1756,21,0,150,34,1961
19-Jun-16,48295,41207,33801,17871,2345,143519,903,173,0,100,132,1308
2-Aug-16,44617,37670,33329,17552,2308,135476,613,0,0,0,127,740
14-Jun-16,41697,41955,35338,17600,2256,138846,499,0,0,300,162,961
8-Nov-16,40017,45334,36423,17566,2216,141557,489,11,1200,276,136,2112
28-Dec-16,41413,42759,36467,17206,2290,140136,1011,43,0,86,24,1165
26-Apr-16,41352,44962,37660,18257,2006,144237,565,223,200,100,243,1331
11-Jul-16,45139,35432,30872,17695,2320,131458,600,0,0,0,111,711
24-Sep-16,49491,42880,35758,18227,2300,148656,758,0,0,0,192,950
28-Mar-17,38057,46842,39542,19321,2288,146050,408,162,0,300,53,923
29-Sep-16,47180,43773,36859,18173,2488,148473,2901,155,0,590,98,3744
25-Mar-17,40694,45617,40070,18943,2290,147615,473,22,0,172,50,717
18-Mar-17,36853,43249,39002,17540,2219,138863,688,96,265,0,104,1153
14-Sep-16,51314,46470,35914,17350,2435,153483,581,23,0,0,94,698
16-Apr-16,41062,43173,37798,17963,2114,142110,2039,70,1025,0,142,3276
18-Dec-16,42439,43705,34306,15938,2208,138596,785,110,0,450,31,1376
2-Jul-16,47567,37614,33962,18813,2328,140284,452,4,0,200,166,822
27-Jan-17,31907,39864,34136,16601,2218,124726,308,10,0,150,14,482
15-Mar-17,35783,41205,35257,17597,2227,132070,487,42,0,106,78,713
19-Sep-16,49171,39533,34579,17309,2366,142958,1030,29,0,318,86,1463
1-Nov-16,37652,38149,35350,19202,2398,132751,441,0,41,0,109,591
15-Dec-16,41446,44857,32836,16298,2220,137657,1509,27,0,512,57,2105
29-Jun-16,47808,39297,32854,18127,2380,140466,1240,604,0,200,156,2200
16-Jun-16,45775,42405,37000,17524,2371,145075,739,348,0,0,122,1209
4-Oct-16,46667,41685,36771,18820,2414,146357,1023,0,0,500,191,1714
30-May-16,36348,39622,33832,16974,2198,128974,1225,9,200,17,165,1616
24-Jun-16,46991,40130,33141,18137,2372,140771,729,63,0,100,130,1022
9-Oct-16,44560,41112,36538,18383,2312,142905,475,0,0,0,236,711
11-Nov-16,40314,44649,36599,17241,2266,141068,637,0,0,0,99,736
25-Dec-16,42324,41916,35700,16077,2291,138309,879,11,0,400,31,1321
9-Sep-16,50668,46251,39324,17149,2449,155841,1106,132,0,0,181,1419
5-Mar-17,40258,44894,37612,18238,2056,143058,532,34,0,208,247,1021
8-Dec-16,41734,45013,35764,16997,2161,141669,694,0,0,554,127,1375
12-Jul-16,46908,37502,34167,18095,2363,139035,384,45,0,0,108,537
6-Apr-16,37153,42837,37355,18204,1851,137400,1365,113,125,200,435,2238
4-Sep-16,45889,40173,36484,17574,2423,142543,903,90,0,0,152,1145
8-Mar-17,40079,45699,38015,16899,2210,142902,500,0,0,0,79,579
19-Oct-16,42701,44998,37496,18543,2415,146153,863,11,0,0,112,986
22-Aug-16,44774,39297,36294,16589,2323,139277,870,79,0,150,28,1127
20-May-16,46420,44582,32339,16686,2176,142203,834,58,0,0,145,1037
14-Oct-16,41912,42271,35966,17622,2298,140069,1962,0,0,0,113,2075
2-Oct-16,44763,42447,35210,18827,2479,143726,2168,20,0,0,136,2324
27-Oct-16,43384,46356,38538,18466,2417,149161,1013,52,15,0,65,1145
21-Jan-17,43901,43075,36079,17359,2305,142719,806,25,0,100,50,981
14-Oct-16,41912,42271,35966,17622,2298,140069,1962,0,0,0,113,2075
18-Nov-16,39763,40973,38133,16497,2310,137676,421,8,0,0,92,521
22-Jun-16,46367,41512,33954,17707,2398,141938,1099,98,0,135,129,1461
10-Apr-16,35633,42347,36083,17980,2202,134245,1547,42,0,125,185,1899
4-Jul-16,38832,36323,32744,16151,2194,126244,647,103,0,0,237,987
8-Mar-17,40079,45699,38015,16899,2210,142902,500,0,0,0,79,579
12-Sep-16,49459,44246,34892,17221,2373,148191,1003,0,0,150,153,1306
7-Nov-16,38600,43384,34611,17004,2119,135718,415,0,0,0,145,560
9-Jul-16,49185,36626,33737,17641,2366,139555,487,1099,200,350,119,2255
13-Dec-16,44389,44838,30537,16222,2197,138183,1393,23,0,261,50,1727
15-Feb-17,42405,44702,37250,16305,2265,142927,760,13,0,0,55,828
13-Mar-17,34583,39820,36068,16893,2076,129441,479,31,43,0,26,579
26-May-16,37110,41788,36575,14129,2012,131614,442,40,0,16,368,866
24-Aug-16,45546,41486,39363,18320,2487,147202,2212,231,0,100,104,2647
28-Feb-17,41479,45190,37800,17036,2287,143793,496,45,0,100,59,700
2-Feb-17,39188,43814,37179,17224,2322,139727,881,33,0,200,35,1149
31-Oct-16,38953,38863,32055,18426,2362,130659,457,0,0,250,30,737
12-Oct-16,40535,36903,33524,16431,2135,129528,446,0,0,0,91,537
29-Aug-16,42776,38807,34562,18417,2395,136957,675,10,0,0,132,817
31-Jan-17,40317,44491,37291,16805,2228,141132,506,56,0,100,61,723
25-Feb-17,40084,43429,37032,17472,2199,140216,516,0,100,300,97,1013
3-Mar-17,39608,44928,38098,17107,2288,142029,719,82,0,200,70,1071
6-Sep-16,48001,39879,34826,17663,2452,142821,874,39,0,0,93,1006
19-Jul-16,41945,38352,34826,18322,2337,135782,875,29,0,0,144,1048
3-Dec-16,40151,44538,35562,16724,2251,139226,800,69,0,0,92,961
17-Nov-16,39196,44797,38026,16783,2247,141048,480,0,0,50,105,635
2-Sep-16,42210,39435,35934,18676,2371,138626,941,44,0,200,202,1387
10-Jun-16,43462,42991,34688,17559,2390,141090,808,137,0,100,142,1187
14-Jul-16,47542,36926,35925,18646,2492,141531,886,79,30,0,98,1093
27-Nov-16,38349,44569,36290,16247,2210,137665,384,0,75,0,68,527
29-Jul-16,44865,39386,34249,18461,2271,139231,711,43,0,0,166,920
30-Apr-16,43358,43113,38701,17645,2043,144860,1805,0,125,300,291,2521
24-Jul-16,47020,39685,34165,18008,2326,141204,887,151,42,0,116,1196
18-Feb-17,40668,44199,37760,16370,2327,141324,448,44,0,200,25,717
14-Aug-16,43488,38627,36835,18080,2430,139460,1302,191,0,0,140,1633
16-May-16,42507,39867,34106,16695,2008,135183,655,10,0,355,249,1269
2-Jun-16,42517,42811,35725,17184,2288,140525,1142,772,0,212,134,2260
1-Jan-17,41034,42871,36004,16543,2264,138716,740,11,0,370,18,1139
19-Aug-16,42768,35968,37807,16030,2380,134953,476,27,0,0,215,718
22-Oct-16,44013,45958,37652,18437,2377,148438,572,11,1090,101,136,1910
22-Sep-16,51107,42754,35826,17615,2361,149664,739,21,0,0,147,907
20-Apr-16,42200,46007,37824,18631,2019,146681,2215,132,125,319,227,3018
23-Dec-16,41671,43373,36750,16466,2213,140473,522,33,0,507,36,1098
24-May-16,30469,42673,37180,16682,2221,129225,468,42,200,300,163,1173
11-Jan-17,42483,43364,37084,16867,2292,142090,1735,87,0,310,39,2171
9-Aug-16,45876,36690,36592,16932,2411,138500,1083,79,0,200,20,1382
5-Feb-17,39484,44184,37508,16606,2324,140106,500,33,0,0,48,582
12-Jun-16,39325,41853,33658,18145,2217,135199,545,51,0,100,252,948
6-May-16,40126,40823,35516,17433,2163,136061,2705,0,738,300,144,3887
4-Aug-16,47491,37084,34446,17767,2420,139208,925,73,0,0,189,1187
8-Feb-17,40895,44256,37737,16823,2291,142002,621,89,0,150,42,902
20-Mar-17,36428,40957,35812,17096,2119,132412,465,61,0,0,132,658
20-Dec-16,41389,43375,34762,16329,2225,138080,760,22,0,0,31,813
21-Sep-16,50657,42101,36980,18662,2417,150817,1710,51,0,300,105,2166
23-Apr-16,41668,43574,38112,18149,1951,143454,143,48,141,100,282,714
11-Jun-16,42757,42002,34534,17974,2247,139514,764,0,0,0,228,992
5-May-16,41879,41474,34184,16242,2092,135871,2354,0,300,0,187,2841
7-Aug-16,44823,35772,35190,17403,2398,135586,848,115,0,0,154,1117
12-Jun-16,39325,41853,33658,18145,2217,135199,545,51,0,100,252,948
24-Dec-16,41481,42832,36458,16713,2318,139802,852,0,0,523,17,1392
12-Jan-17,43572,43647,37153,17273,2284,143929,941,44,0,0,37,1022
29-Nov-16,39568,45078,37448,16007,2262,140363,480,0,14,473,35,1002
27-Jul-16,46968,39643,34760,17802,2327,141500,1667,19,0,0,138,1824
24-Nov-16,38943,44642,37756,16499,2345,140185,1106,0,0,150,22,1278
30-Dec-16,41593,42747,36347,16766,2298,139751,442,22,0,150,40,654
30-Mar-17,41615,47023,38139,19637,2220,148633,884,24,122,300,131,1461
21-Oct-16,42004,46324,38223,18615,2344,147510,810,70,700,150,133,1863
16-Feb-17,41808,44784,37272,16667,2323,142854,1504,11,0,100,47,1662
